"TOA5","69927","CR1000","69927","CR1000.Std.31.03","CPU:QikIsland_Met_2018_v1.1.CR1","58687","CBAY_MET_1HR"
"TIMESTAMP","TEMPERATURE_Avg","WIND_SPEED","WIND_DIRECTION","GUST_Max","RH_B_Avg","BP_Avg","BattV_Avg","Kdn_Avg","Kup_Avg","LdnCo_Avg","LupCo_Avg","Ux_Avg","Uy_Avg","Uz_Avg","CO2_op_Avg","H2O_op_Avg","CO2_Avg","H2O_Avg","Pfast_cp_Avg","xco2_cp_Avg","xh2o_cp_Avg","mfc_Avg"
"TS","Deg C","","Deg","km/hr","","kPa","Volts","W/m^2","W/m^2","W/m^2","W/m^2","","","","","","","","","","",""
"","Avg","WVc","WVc","Max","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2018-08-11 03:00:00",5.027,23.24,58.51,26.18,94.6,100,12.95,-0.755,0.306,330.6,340.5,2.053,-7.118,0.305,27.25,300.8,1152,3.329,98.3,404.5,-3.19,6.963
"2018-08-11 04:00:00",4.965,23.27,61.9,26.32,94.4,100,12.95,-0.435,0.436,330.1,340.3,1.657,-7.343,0.34,23.58,-71.43,1200,4.214,98.4,404.6,-3.188,6.962
"2018-08-11 05:00:00",4.812,23.37,66.67,27.17,93.6,100,12.95,2.279,0.828,327.5,339.5,1.125,-7.5,0.273,21.79,-103.2,1122,4.405,98.4,404.8,-3.189,6.962
"2018-08-11 06:00:00",4.566,23.58,77.99,28.08,91.1,100.1,12.96,15.04,2.195,326.7,338.7,-0.359,-7.857,0.116,20.02,-121.2,1140,6.544,98.4,404.5,-3.191,6.963
"2018-08-11 07:00:00",4.605,14.58,59.07,20.6,92.1,100.1,12.97,36,3.072,326.6,339.5,"NAN","NAN","NAN",20.16,-105.7,1182,7.522,98.4,404.6,-3.193,6.962
"2018-08-11 08:00:00",4.469,15.73,32.48,18.63,92.7,100.1,12.98,56.97,4.56,326.7,340.3,"NAN","NAN","NAN",21.07,-122.1,1320,5.033,98.5,404.5,-3.194,6.961
"2018-08-11 09:00:00",4.375,14.54,26.64,18.56,91.2,100.1,13.01,112.3,8.52,324,341.6,3.365,-2.961,0.296,20.26,-161.5,1028,11.29,98.5,404.1,-3.198,6.963
"2018-08-11 10:00:00",4.636,11.35,9.37,15.1,90.8,100.1,13.23,217,15.86,320.9,346.2,3.17,-1.234,0.306,17.66,-80.2,1037,10.11,98.5,403.8,-3.203,6.957
"2018-08-11 11:00:00",4.865,12.6,328.3,14.75,90.8,100.1,13.2,196.9,15.11,329.3,349.2,3.016,1.489,0.348,19.36,-38.56,849,3.834,98.5,403.8,-3.215,6.952
"2018-08-11 12:00:00",4.829,14.32,325.1,18.63,92.3,100.2,13.19,201.5,14.06,331.9,349.1,3.57,1.989,0.403,23.68,-93.3,861,3.867,98.5,403.2,-3.215,6.965
"2018-08-11 13:00:00",4.837,17.48,324.5,21.66,92.4,100.2,13.56,279.5,18.85,331.8,351.6,4.469,2.804,0.708,22.13,-63.8,968,11.39,98.5,403.2,-3.221,6.963
"2018-08-11 14:00:00",5.071,17.22,315.8,20.18,91.3,100.2,13.57,370.6,31.53,325.3,355.6,3.714,3.02,0.414,18.98,-64.92,1096,11.15,98.6,403,-3.228,6.962
"2018-08-11 15:00:00",5.309,20.07,301.5,25.61,90.5,100.3,13.52,298.9,31.3,326.8,357.4,2.891,4.579,0.362,13.85,648,830,4.353,98.6,403,-3.231,6.951
"2018-08-11 16:00:00",5.261,23.35,282.4,26.46,92,100.3,13.57,303.3,34.44,313.2,356.8,1.426,6.295,0.395,14.35,573.1,777.7,4.436,98.6,403.3,-3.233,6.963
"2018-08-11 17:00:00",5.432,21.87,278.3,25.54,93,100.3,13.53,251,30.03,306.8,357,0.755,6.018,0.266,17.88,157.2,767.3,4.777,98.6,403.4,-3.233,6.964
"2018-08-11 18:00:00",5.569,19.65,283.9,23.57,94,100.4,13.04,137.9,12.14,328.1,353.7,1.292,5.244,0.267,21.19,-43.53,781.5,6.041,98.7,403.1,-3.224,6.961
"2018-08-11 19:00:00",5.581,18.93,284.1,24.41,94.6,100.4,13,90.4,5.928,332.6,350.2,1.523,5.091,0.191,20.36,-0.434,930,7.665,98.7,403,-3.208,6.959
"2018-08-11 20:00:00",5.795,19.31,292.4,22.3,91.1,100.4,12.99,68.59,5.617,326.9,347.6,2.147,4.877,0.325,21.19,-89.1,970,7.291,98.7,402.9,-3.2,6.961
"2018-08-11 21:00:00",6.037,24.32,296.4,29.14,87.2,100.4,12.98,43.27,6.697,314.7,345.1,3.101,5.733,0.438,18.36,176.5,803,3.937,98.7,402.7,-3.196,6.961
"2018-08-11 22:00:00",5.805,30.59,305.7,39.37,89,100.4,12.96,6.826,1.219,333.5,344.2,5.032,6.254,0.561,17.97,312.6,760.8,4.737,98.7,403,-3.202,6.959
"2018-08-11 23:00:00",5.401,33.7,309.9,37.68,91.8,100.5,12.96,0.55,-0.211,325.1,341.3,6.019,6.403,0.81,19.47,52.3,785.6,5.682,98.8,403.2,-3.203,6.96
"2018-08-12 00:00:00",5.165,31.07,316.7,36.2,93.1,100.5,12.95,-1.154,-0.099,313.3,339.4,6.588,5.028,0.79,18.43,269.5,810,4.538,98.8,403.6,-3.2,6.96
"2018-08-12 01:00:00",4.748,28.91,321.4,33.37,89.7,100.5,12.95,-1.174,-0.135,313.3,337.8,6.64,4.145,0.711,17.88,330.7,786,3.626,98.9,404,-3.2,6.961
"2018-08-12 02:00:00",4.565,29.2,324.1,35.21,86.7,100.6,12.95,-1.139,-0.13,311.7,336.6,6.874,3.842,0.735,17.81,333.3,781,3.645,98.9,404.1,-3.202,6.962
"2018-08-12 03:00:00",4.436,30.53,319.2,37.33,87.5,100.6,12.95,-1.104,-0.058,309.1,335.5,6.917,4.661,0.75,17.83,335.7,757.4,4.427,99,404.1,-3.204,6.961
"2018-08-12 04:00:00",4.227,31.25,316.5,35.63,85.9,100.7,12.96,-0.05,0.481,309.2,334.5,6.729,5.23,0.744,17.84,322.1,751.1,3.836,99,403.9,-3.206,6.962
"2018-08-12 05:00:00",4.214,29.89,310.8,34.93,87.4,100.8,12.96,6.107,0.985,308.4,334.1,5.715,5.463,0.696,17.88,330.6,751.3,3.871,99.1,404.6,-3.208,6.962
"2018-08-12 06:00:00",4.225,27.98,306.2,33.02,87.6,100.8,12.96,24.03,2.645,310.1,334.7,4.84,5.734,0.601,17.87,330.9,751.4,3.875,99.1,404.5,-3.208,6.963
"2018-08-12 07:00:00",4.313,24.79,301.4,29.64,88.5,100.8,12.99,76.63,7.587,305,336.2,3.742,5.393,0.485,17.87,338,751.3,3.961,99.2,404.3,-3.208,6.961
"2018-08-12 08:00:00",4.34,24.88,301.5,28.08,88.5,100.9,13.23,176.2,14.38,271.4,335.6,3.701,5.375,0.457,17.88,337.2,751.9,3.957,99.2,403.7,-3.21,6.961
"2018-08-12 09:00:00",4.305,25.43,303.9,33.02,86.5,100.9,13.42,311.1,25.02,266.6,338.3,4.036,5.371,0.538,17.88,326.3,752.4,3.816,99.2,403,-3.222,6.965
"2018-08-12 10:00:00",4.142,21.35,298.8,30.34,83.9,100.9,13.55,358.1,32.46,292.3,346.2,3.007,4.829,0.378,17.89,311.7,753.5,3.606,99.2,403.2,-3.233,6.966
"2018-08-12 11:00:00",4.457,22.1,273,33.02,84.5,100.9,13.42,352.4,33.98,302,350.1,0.225,6.62,0.291,18.77,174.3,752.7,3.756,99.2,403.5,-3.236,6.96
"2018-08-12 12:00:00",4.757,30.33,268.8,41.98,84.7,100.8,13.39,339.6,33.94,305.1,351.3,-0.354,9.97,0.439,18.68,175.6,751.4,3.809,99.1,403.8,-3.236,6.961
"2018-08-12 13:00:00",4.986,27.11,266.2,35.21,73.14,100.8,13.56,519.8,53.96,289.2,358.6,-0.783,9.53,0.349,18.03,246.2,752,3.215,99.1,403.6,-3.242,6.963
"2018-08-12 14:00:00",5.25,17.28,266.1,30.83,77,100.8,13.44,308.3,32.93,314.7,359.5,-0.55,6.499,0.281,18.13,238.6,749.3,3.529,99.1,403.4,-3.243,6.959
"2018-08-12 15:00:00",5.801,13.43,264.1,26.74,80.2,100.7,13.07,172.1,16.52,327.4,356.5,-0.788,5.791,0.133,18.12,190.7,760.3,4.284,99,402.6,-3.241,6.96
"2018-08-12 16:00:00",5.488,23.72,265.6,32.67,86.9,100.7,13.32,228.2,25.04,318.4,354.2,-0.833,9.03,0.35,17.94,310.7,746.5,4.283,99,403.7,-3.239,6.967
"2018-08-12 17:00:00",5.262,28.87,267.9,37.4,87.8,100.6,13.13,177.5,19.38,316.5,351.8,-0.488,9.91,0.475,17.68,344.6,743.1,4.152,98.9,402.1,-3.238,6.961
"2018-08-12 18:00:00",4.89,30.44,276.8,38.67,88.1,100.7,13.01,112.1,8.88,326.6,346.4,0.808,8.59,0.387,20.58,-25.3,747.8,3.962,99,401.5,-3.228,6.96
"2018-08-12 19:00:00",5.006,26.35,270.1,33.66,88.5,100.7,13.01,99.4,9.27,318.5,344.2,-0.119,8.26,0.38,20.68,-65.97,743.7,4.021,99,401.3,-3.22,6.961
"2018-08-12 20:00:00",4.818,29.88,268.8,39.44,91.2,100.6,12.98,51.29,4.506,322,342.2,-0.358,9.85,0.387,23.51,-26.18,736.9,3.909,98.9,400.8,-3.213,6.961
"2018-08-12 21:00:00",4.756,28.35,271.5,33.94,91,100.7,12.96,28.17,2.6,318.1,340.6,0.056,8.69,0.374,19.83,74.1,741.6,3.998,98.9,401.2,-3.207,6.96
"2018-08-12 22:00:00",4.754,25.18,270.8,33.23,90.2,100.7,12.96,8.06,0.36,317.2,339,-0.067,7.915,0.355,21.13,-36.47,741.3,3.896,99,401.6,-3.203,6.961
"2018-08-12 23:00:00",4.989,17.39,262.1,23.64,89.2,100.6,12.95,0.49,-0.229,321.2,338.9,-1.264,8.06,0.309,17.69,339.6,742,3.968,98.9,401.7,-3.201,6.961
"2018-08-13 00:00:00",4.911,19.78,263.2,26.11,89.8,100.6,12.96,-0.785,-0.351,328.3,339.2,-0.971,8.06,0.252,17.73,320.3,739.5,3.865,98.9,401.7,-3.201,6.961
"2018-08-13 01:00:00",4.56,24.61,270.2,31.26,92,100.6,12.96,-1.549,-0.774,326.8,337.6,-0.156,7.671,0.314,20.52,-77.12,750.3,3.89,98.9,401.5,-3.201,6.962
"2018-08-13 02:00:00",4.412,23.84,275.7,27.1,92.6,100.6,12.95,-1.384,-0.117,318.9,336,0.593,6.802,0.322,19.65,29.36,754.4,4.736,99,401.4,-3.2,6.96
"2018-08-13 03:00:00",4.262,21.96,283.2,25.61,91.8,100.6,12.95,-1.109,-0.351,323.6,335.6,1.377,5.912,0.302,18.01,280.7,741.9,5.932,99,401.7,-3.199,6.96
"2018-08-13 04:00:00",3.967,16.14,317.4,23.43,93.6,100.7,12.96,-0.2,-0.603,321.2,334.9,3.447,2.687,0.385,17.01,144.2,756.4,5.961,99,402.3,-3.198,6.961
"2018-08-13 05:00:00",3.954,13.99,296,17.92,93.7,100.7,12.97,11.54,1.803,307,333.7,1.733,3.351,0.269,17.37,327.3,787,5.261,99,402.7,-3.197,6.961
"2018-08-13 06:00:00",3.67,12.09,312.1,16.58,92.1,100.7,12.97,23.26,1.763,311.4,334.1,2.373,2.28,0.276,17.61,296.4,744.6,3.691,99,402.9,-3.198,6.962
"2018-08-13 07:00:00",3.816,14.41,279.3,17.43,92,100.7,12.99,65.22,6.157,296.6,334.2,0.567,4.028,0.2,17.66,334.6,745.4,3.772,99,402.8,-3.2,6.961
"2018-08-13 08:00:00",4.177,10.98,271,13.9,90.9,100.7,13.01,119,11.52,295.2,337.8,-0.009,3.662,0.136,17.69,339.8,745.9,3.901,99,402.2,-3.202,6.962
"2018-08-13 09:00:00",4.279,6.33,266.9,9.88,90.5,100.6,13.05,166.4,15.99,297.5,341.5,-0.243,2.661,0.091,17.65,341.8,744.4,3.968,99,401,-3.208,6.962
"2018-08-13 10:00:00",4.607,7.104,251,9.6,89.3,100.6,13.17,219.8,21.79,302,347,-1.035,3.077,0.025,17.63,343.5,743.5,4.011,98.9,400.3,-3.214,6.956
"2018-08-13 11:00:00",5.291,2.84,233.1,8.89,85.7,100.6,13.57,313.4,30.34,297.1,355.5,-0.74,1.005,-0.027,17.63,343.4,744.4,4.064,98.9,400.2,-3.233,6.956
"2018-08-13 12:00:00",5.756,4.051,116.6,9.67,83,100.5,13.55,543.5,50.24,284,370.4,-0.733,-1.075,-0.024,17.6,345.9,745.4,4.119,98.8,400.1,-3.254,6.972
"2018-08-13 13:00:00",5.426,9.46,112.7,12.21,85.3,100.4,13.55,540.9,55.24,291.2,378.7,-1.779,-2.851,-0.094,17.58,349.1,742.9,4.103,98.7,400.3,-3.251,6.969
"2018-08-13 14:00:00",5.116,13.01,111.6,16.86,87.8,100.4,13.55,583.3,67.77,262.8,381.8,-2.314,-3.759,-0.107,17.57,353,742.2,4.107,98.7,400.6,-3.248,6.966
"2018-08-13 15:00:00",5.77,16.72,124.1,21.03,85.5,100.3,13.54,561.3,74,261,385,-3.753,-3.996,-0.231,17.53,357.6,740.8,4.198,98.6,400.3,-3.249,6.969
"2018-08-13 16:00:00",5.536,21.87,133.5,26.53,86.5,100.3,13.55,523.4,72.2,262.3,385.6,-5.159,-4.196,-0.405,17.5,358.8,740.5,4.212,98.5,400.5,-3.245,6.961
"2018-08-13 17:00:00",5.467,24.73,146,30.41,86.7,100.2,13.55,446.3,71.11,262.5,383.7,-6.352,-3.018,-0.332,17.46,357.5,738.8,4.164,98.5,400.2,-3.244,6.964
"2018-08-13 18:00:00",5.726,25.19,149.1,30.91,85.8,100.2,13.54,334.1,62.5,265.3,379,-6.57,-2.704,-0.339,17.42,361.2,735.1,4.166,98.4,399.9,-3.246,6.963
"2018-08-13 19:00:00",5.502,26.29,140,30.13,86.1,100.1,13.41,199.9,43.78,263,369.9,-6.493,-4.051,-0.354,17.4,357.8,732.7,4.075,98.4,400,-3.247,6.964
"2018-08-13 20:00:00",5.34,28.19,144.5,33.8,88.3,100,13.03,108.1,25.36,266.7,359,-7.101,-3.37,-0.34,17.34,361.9,729.2,4.011,98.3,400.3,-3.241,6.961
"2018-08-13 21:00:00",5.404,29.33,139.3,37.04,86.9,99.9,12.97,41.03,7.25,271,350.4,-7.128,-4.57,-0.457,17.34,355.6,723.5,3.779,98.2,400.2,-3.234,6.958
"2018-08-13 22:00:00",5.182,31.28,132.3,38.53,86.5,99.9,12.96,12.48,2.217,272.2,344.3,-7.274,-5.976,-0.579,17.29,349.5,720,3.587,98.1,400.1,-3.226,6.961
"2018-08-13 23:00:00",5.195,31.25,134.5,38.88,86.7,99.8,12.96,-0.195,0.585,282.8,341.8,-7.468,-5.744,-0.653,17.16,348,715.9,3.483,98.1,400,-3.22,6.96
"2018-08-14 00:00:00",5.345,35.6,133.8,41.14,86.6,99.7,12.95,-1.109,-0.036,318.1,343.6,-8.28,-6.58,-0.658,17.07,349.2,704.3,3.193,97.9,399.5,-3.217,6.961
"2018-08-14 01:00:00",5.473,35.04,131.6,41.7,87.1,99.6,12.95,-0.909,-0.229,325.1,343.9,-8.23,-6.835,-0.671,16.93,350.2,693.3,2.962,97.8,399,-3.215,6.961
"2018-08-14 02:00:00",5.603,38.82,131.2,45.93,87.5,99.4,12.95,-1.349,-0.036,329.2,343.6,-9.21,-7.627,-0.658,16.69,296,713,3.281,97.7,398.7,-3.213,6.961
"2018-08-14 03:00:00",5.565,34.93,136.8,39.51,88.5,99.4,12.95,-1.399,0.855,337.9,343.2,-8.55,-6.245,-0.556,18,21.86,779.2,4.933,97.6,398.9,-3.212,6.959
"2018-08-14 04:00:00",5.434,34.88,129.2,41.77,89.4,99.3,12.96,-0.43,1.196,341.6,342.6,-8.04,-7.429,-0.673,18.64,-19.5,812,5.794,97.6,399.1,-3.21,6.961
"2018-08-14 05:00:00",5.437,36.76,121.5,43.89,90.1,99.2,12.95,0.53,0.787,341.9,342,-7.61,-8.98,-0.548,18.74,-10.04,741.5,4.643,97.5,399.4,-3.207,6.962
"2018-08-14 06:00:00",5.651,37.91,122.5,44.31,89.6,99.1,12.96,3.253,1.093,343,342.6,-7.681,-8.8,-0.754,18.73,-52.15,725,4.602,97.4,399.8,-3.204,6.962
"2018-08-14 07:00:00",5.501,39.2,122.4,46.36,92,99,12.95,8.65,0.657,344.1,342.2,-8.15,-9.6,-0.634,19.47,-123,771.6,5.41,97.3,400.1,-3.203,6.96
"2018-08-14 08:00:00",5.6,33.54,119.8,42.19,93.2,99,12.96,16.19,0.989,342.4,343,-6.626,-6.958,0.051,18.35,-118.8,724.4,6.068,97.3,400.5,-3.2,6.962
"2018-08-14 09:00:00",5.533,24.79,115.5,32.95,94.3,99,12.96,19.23,1.147,341,343.2,-4.648,-6.935,-0.294,18.24,-139.5,668.1,7.694,97.3,400.7,-3.198,6.959
"2018-08-14 10:00:00",5.563,19.71,112,25.12,95.1,98.9,12.97,35.91,2.271,340.5,344,"NAN","NAN","NAN",17.53,-34.66,560.2,7.891,97.2,401,-3.196,6.961
"2018-08-14 11:00:00",5.682,14.48,94.9,20.11,95.3,98.9,12.98,57.53,3.346,341.7,345.6,"NAN","NAN","NAN",18.1,-51,710,8.06,97.2,401.2,-3.194,6.961
"2018-08-14 12:00:00",5.386,11.03,43.23,13.83,95.4,98.9,13.02,115.2,6.832,342.2,347.9,"NAN","NAN","NAN",19.9,-164.6,952,8.87,97.2,401.3,-3.197,6.963
"2018-08-14 13:00:00",5.177,12.23,43.96,17.57,95.7,98.8,13.02,116.2,6.872,341.9,348.6,"NAN","NAN","NAN",20.21,-164.6,915,5.467,97.1,401.3,-3.201,6.96
"2018-08-14 14:00:00",5.31,13.97,42.38,16.86,95.9,98.8,13.05,150.1,9.56,342.9,349.6,"NAN","NAN","NAN",19.03,-96.5,963,5.398,97.2,400.9,-3.201,6.959
"2018-08-14 15:00:00",5.647,13.51,32.29,22.23,95.9,98.9,13.51,275.9,22.31,344,357,"NAN","NAN","NAN",19.37,-93.3,855,4.128,97.2,400.6,-3.211,6.96
"2018-08-14 16:00:00",5.91,13.64,350.5,21.17,96.1,98.9,13.13,180.6,17.55,345.3,359,3.443,-0.03,0.377,18.64,38.45,853,6.514,97.2,400.3,-3.218,6.96
"2018-08-14 17:00:00",5.9,24.73,317.8,30.76,96.1,99,13.11,179.8,19.96,342.8,354.6,5.32,3.8,0.573,20.44,-104.8,831,4.763,97.3,400.3,-3.214,6.961
"2018-08-14 18:00:00",6.142,22.64,312.1,27.17,95.8,99,13.41,250.9,41.8,306.9,357.2,4.333,4.192,0.449,18.91,40.19,814,5.34,97.3,399.9,-3.214,6.967
"2018-08-14 19:00:00",6.102,26.01,293.3,32.81,95.8,99.1,13.19,155.9,27.26,307,355.5,2.915,6.388,0.391,17.62,167.7,837,4.825,97.3,400.1,-3.225,6.96
"2018-08-14 20:00:00",6.83,41.4,320.4,50.1,90,99.1,13.41,154.5,44.85,265.3,352.2,9.39,6.257,0.99,17.4,386.2,761.5,4.732,97.3,398.9,-3.225,6.965
"2018-08-14 21:00:00",6.484,41.89,323.8,50.03,87.2,99.2,13.04,69.38,28.38,253.1,346,9.71,5.743,1.135,17.54,260.8,724.3,4.719,97.4,399.4,-3.232,6.96
"2018-08-14 22:00:00",6.173,40.12,319.9,49.6,88.5,99.2,12.97,13.25,6.341,264.5,341.5,8.74,5.967,1.036,17.49,225.2,723.4,4.61,97.5,399,-3.231,6.96
"2018-08-14 23:00:00",5.353,44.85,327.1,51.51,92,99.3,12.95,-0.71,-0.486,277.1,337.8,10.83,5.352,1.07,18.69,41.35,772.4,4.172,97.6,400.4,-3.223,6.954
"2018-08-15 00:00:00",5.267,41.4,324,47.91,85.8,99.4,12.95,-3.158,-0.535,239.7,332.5,9.2,5.373,1.151,17.41,230,757.3,4.583,97.7,401.6,-3.218,6.964
"2018-08-15 01:00:00",5.031,38.59,313.3,44.31,84.7,99.5,12.95,-3.113,-0.504,237.2,330.4,7.481,6.888,0.924,17.66,263.6,735.7,4.025,97.8,401.8,-3.217,6.961
"2018-08-15 02:00:00",4.641,34.94,315,43.89,84.4,99.6,12.95,-3.073,-0.225,241.1,329.1,7.236,5.973,0.844,17.54,327.7,734.5,3.729,97.9,402,-3.217,6.96
"2018-08-15 03:00:00",4.245,30.08,315,36.55,86.9,99.6,12.95,-2.758,-0.166,257.1,329,6.051,5.011,0.789,17.6,331.1,736.1,3.769,97.9,402.7,-3.217,6.961
"2018-08-15 04:00:00",3.949,37.32,308.4,46.57,88.2,99.7,12.95,-2.084,0.288,241.9,327.4,6.554,7.224,0.908,17.67,326.8,739.7,3.703,98,403.9,-3.215,6.962
"2018-08-15 05:00:00",3.422,39.43,305.5,46.5,86.3,99.7,12.97,6.922,1.709,234.7,325,6.514,8.14,0.847,17.72,307.5,742.1,3.398,98,404,-3.211,6.962
"2018-08-15 06:00:00",3.188,39.11,306.5,45.72,85.8,99.8,13.05,43.08,4.921,233,324.3,6.791,7.816,0.881,17.76,301.8,743.4,3.335,98.1,403.6,-3.212,6.961
"2018-08-15 07:00:00",2.961,39.02,303.3,45.44,85.2,99.8,13.02,138.7,9.9,232.1,324.4,6.256,8.2,0.899,17.77,293.2,745.1,3.201,98.1,403.3,-3.215,6.962
"2018-08-15 08:00:00",3.309,38.21,300.1,47.7,83,99.9,13.36,240.2,17.05,235.8,327.1,5.395,8.58,0.755,17.74,292.7,744.8,3.203,98.2,402.8,-3.222,6.965
"2018-08-15 09:00:00",3.692,32.92,283.4,40.08,82.3,99.9,13.17,208,17.92,298,336.4,1.808,8.82,0.506,17.71,298.4,742.7,3.268,98.2,403.2,-3.23,6.964
"2018-08-15 10:00:00",3.914,34.8,274.1,41.56,84.1,99.9,13.19,234.3,18.52,308.1,339.4,0.499,9.95,0.436,18.24,198.1,739.6,3.394,98.2,402.9,-3.229,6.959
"2018-08-15 11:00:00",4.135,30.64,281.7,38.81,83.9,99.9,13.36,282,24.13,305.4,343.7,1.596,8.16,0.502,17.8,278.2,739.3,3.453,98.2,402.2,-3.234,6.962
"2018-08-15 12:00:00",4.164,29.68,280.8,40.15,82,100,13.55,380.7,35.47,302.5,348.6,1.462,7.999,0.48,17.65,301.4,739.7,3.355,98.2,401.8,-3.238,6.961
"2018-08-15 13:00:00",3.994,28.29,279.3,38.88,82.6,100,13.38,310.1,27.16,310.3,348.9,1.104,7.783,0.402,19.7,54.25,739.2,3.298,98.3,401.6,-3.234,6.958
"2018-08-15 14:00:00",4.064,30.72,288.3,38.67,81,100,13.5,355.9,35.62,297.2,348.7,2.56,7.689,0.569,18.87,126.4,738.3,3.244,98.3,401.3,-3.234,6.961
"2018-08-15 15:00:00",4.236,25.82,296.7,31.4,76.67,100.1,13.55,411.2,46.58,294.9,354.6,3.238,5.938,0.501,17.89,253.1,740.7,3.065,98.4,401.7,-3.239,6.96
"2018-08-15 16:00:00",4.439,26.85,307.6,32.88,71.22,100.1,13.49,351.9,42.49,284.2,355,4.754,5.41,0.586,17.78,257.9,742.4,2.857,98.5,402.4,-3.242,6.973
"2018-08-15 17:00:00",4.574,24.15,284.4,28.86,72.31,100.2,13.05,168.2,17.83,312.4,351,1.601,6.519,0.377,17.77,266.9,741.6,2.962,98.5,402.7,-3.24,6.955
"2018-08-15 18:00:00",4.468,25.63,270.9,39.16,76.88,100.2,13.12,179.3,22.27,295.8,347.6,0.012,8.44,0.366,17.79,278.1,741.2,3.136,98.5,402.7,-3.237,6.957
"2018-08-15 19:00:00",4.372,20.91,273.2,37.26,77.17,100.2,12.99,81.2,7.884,307.9,343.3,0.304,6.436,0.348,19.64,51.74,740.7,3.155,98.6,402.8,-3.232,6.96
"2018-08-15 20:00:00",4.843,26.71,270.1,34.15,72.74,100.2,12.96,35.95,3.459,312.7,341.2,-0.184,8.89,0.385,18.01,235.8,739.8,3.034,98.5,402.7,-3.236,6.958
"2018-08-15 21:00:00",4.836,29.6,270.4,37.61,72.63,100.2,12.96,18.25,1.786,312.6,339.5,-0.069,9.3,0.4,17.66,284.3,738.4,2.91,98.5,402.7,-3.234,6.961
"2018-08-15 22:00:00",4.777,31.03,269.7,40.22,74.11,100.3,12.95,3.343,0.279,304.9,337.2,-0.107,9.66,0.405,17.65,291.9,737.3,2.938,98.5,402.6,-3.234,6.963
"2018-08-15 23:00:00",4.574,18.41,258.8,27.38,79.57,100.3,12.95,-1.979,0.382,258.9,331.4,-1.929,8.68,0.193,17.62,309.3,734.4,3.038,98.6,402.9,-3.231,6.961
"2018-08-16 00:00:00",4.547,19.16,252.4,28.08,82.1,100.3,12.95,-2.074,-0.139,287.5,333.2,-3.269,9.36,0.069,17.61,316.5,734.1,3.092,98.5,403.1,-3.23,6.962
"2018-08-16 01:00:00",4.558,20.22,248.3,33.16,80.2,100.2,12.95,-2.139,-0.004,285.6,332.5,-3.93,8.98,0.057,17.64,308.1,736.3,3.002,98.5,403.8,-3.229,6.963
"2018-08-16 02:00:00",4.931,20.97,246.9,30.69,79.36,100.2,12.95,-1.399,-0.22,306.5,334.8,-4.069,8.89,0.027,17.62,312.7,736.2,3.091,98.5,404.1,-3.23,6.961
"2018-08-16 03:00:00",5.317,21.42,245.9,30.06,77.04,100.2,12.95,-1.624,-0.306,309.6,336,-4.016,8.25,0.006,17.61,306.5,736.3,3.163,98.5,404.1,-3.232,6.956
"2018-08-16 04:00:00",5.662,17.64,250.3,26.88,75.47,100.2,12.95,-1.719,-0.189,311.9,336.8,-3.552,9.36,0.099,17.93,248,736.5,3.338,98.4,403.7,-3.235,6.96
"2018-08-16 05:00:00",5.77,19.1,248.4,28.51,75.8,100.1,12.95,2.189,0.094,302.5,336.5,-3.542,8.36,0.093,17.57,307.6,736.8,3.437,98.4,403.8,-3.237,6.961
"2018-08-16 06:00:00",5.97,15.56,250.5,22.51,76.71,100.1,12.96,16.07,1.192,312.5,338.3,-3.422,8.92,0.1,17.55,306.3,735,3.551,98.3,403.7,-3.238,6.959
"2018-08-16 07:00:00",5.954,24.62,232.5,28.51,77.56,100,12.98,62.96,5.366,296.6,338.9,-4.443,5.89,-0.216,17.47,321.3,734.5,3.611,98.3,403.5,-3.239,6.96
"2018-08-16 08:00:00",6.07,28.6,222.4,34.36,78.68,100,13,93.5,8.21,301.5,341.5,-5.886,5.729,-0.364,17.42,329.6,732.8,3.718,98.2,403,-3.24,6.963
"2018-08-16 09:00:00",6.244,33.3,218.1,39.87,75.6,99.9,13.01,111.8,10.12,314.6,345.1,-7.446,6.091,-0.438,17.42,319.4,732.4,3.584,98.1,403,-3.241,6.963
"2018-08-16 10:00:00",6.472,35.84,215.3,43.11,73.42,99.8,13.04,157.2,14.76,323.7,349.2,-8,5.973,-0.745,17.38,315.4,730.9,3.543,98,402.5,-3.244,6.955
"2018-08-16 11:00:00",6.681,36.01,220,44.03,74.51,99.7,13.1,151.4,13.06,329.9,351,-7.76,6.719,-0.452,17.44,299.5,733.6,3.705,97.9,401.8,-3.247,6.959
"2018-08-16 12:00:00",7.217,31.07,219.6,37.33,75.63,99.6,13.32,230.4,21.79,319.9,355,-6.732,5.827,-0.476,17.26,332.2,726.5,4,97.8,400.8,-3.254,6.964
"2018-08-16 13:00:00",8.16,34.43,224.5,42.19,73.14,99.5,13.5,291.9,28.71,330.6,362.7,-7.081,7.401,-0.378,17.21,334.1,722.8,4.186,97.7,400.2,-3.259,6.951
"2018-08-16 14:00:00",8.26,33.41,219.8,41.77,78.32,99.4,13.33,258.8,26.23,333.7,363.9,-7.023,6.161,-0.491,17.12,357.5,721.1,4.578,97.6,399.9,-3.258,6.97
